Flinn_product_category,Flinn_product_sub_category,Flinn_product_id,Flinn_product_name,Flinn_product_quantity,Flinn_product_price,Flinn_product_url,Flinn_image_url
Physics & Physical Science,Optics & Light,AP7055,"Investigating Light and Optics, Full-Size Lab Kit",1,$187.16,https://www.flinnsci.com/investigating-light-and-optics---student-laboratory-kit/ap7055/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7055_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6709,"Optics Kit, Economy Choice",1,$48.98,https://www.flinnsci.com/optics-kit-economy-choice/ap6709/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6709.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6171,Barbershop Mirror Set,1,$88.36,https://www.flinnsci.com/barbershop-mirror-set/ap6171/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6171.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP9043,Optics Kit - Classroom Set,1,$59.79,https://www.flinnsci.com/optics-kit---classroom-set/ap9043/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9043_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6483,Investigating Mirrors Kit,1,$207.46,https://www.flinnsci.com/investigating-mirrors-kit/ap6483/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6483.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP8913,"Polarizing Film, 5-5/8"" × 6""",1,$44.71,https://www.flinnsci.com/polarizing-film-5-58-x-6/ap8913/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8913.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP7449,Introduction to Reflection and Refraction—Activity-Stations Kit,1,$49.48,https://www.flinnsci.com/introduction-to-reflection-and-refraction---activity-stations-kit/ap7449/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7449_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP9307,Basic Polarized Light—Demonstration Kit,1,$59.57,https://www.flinnsci.com/basic-polarized-light---demonstration-kit/ap9307/,https://www.flinnsci.com/globalassets/flinn-scientific/images-for-landing-pages/pavo/pavo-bundle/flinn-kits/flinn_labs_ap9307_basic_polarized_light_lores.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP8167,Ultrasonic Grating Apparatus,1,$3391.63,https://www.flinnsci.com/ultrasonic-grating-apparatus/ap8167/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8167.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6626,Simulated Double-Slit Interference—Demonstration Kit,1,$81.37,https://www.flinnsci.com/simulated-double-slit-interference---demonstration-kit/ap6626/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6626_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP8676,Spectrum Analysis Chart,1,$36.20,https://www.flinnsci.com/spectrum-analysis-chart/ap8676/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8676.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP8168,Intermediate Spectrometer with 30-mm Optics,1,$1772.25,https://www.flinnsci.com/intermediate-spectrometer-with-30mm-optics/ap8168/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8168.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP8082,"Flashlight, LED High Intensity",1,$24.66,https://www.flinnsci.com/flashlight-led-high-intensity/ap8082/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8082.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP7771,LED Light Blocks,1,$36.99,https://www.flinnsci.com/led-light-blocks/ap7771/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7771.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5624,Solar Spectrum Chart,1,$31.05,https://www.flinnsci.com/solar-spectrum-chart/ap5624/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5624.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6423,"Color Filters, Paddles",1,$4.77,https://www.flinnsci.com/color-filters-paddles/ap6423/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6423.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4786,"Color Filters, Gelatin, Set of 6",1,$10.61,https://www.flinnsci.com/color-filters-gelatin/ap4786/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4786.jpeg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4785,"Color Filters, Acrylic",1,$10.88,https://www.flinnsci.com/color-filters-acrylic/ap4785/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4785.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP7284,Beyond the Rainbow—Infrared and UV Light Demonstration Kit,1,$38.67,https://www.flinnsci.com/beyond-the-rainbow---infrared-and-uv-light-demonstration-kit/ap7284/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7284_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP7262,Combining Colored Light—Demonstration Kit,1,$28.02,https://www.flinnsci.com/combining-colored-light---demonstration-kit/ap7262/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7262_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6712,Color Wheel Light Reflection Kit,1,$37.43,https://www.flinnsci.com/color-wheel-light-reflection-kit/ap6712/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6712_new.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP7943,Color Mixer,1,$488.62,https://www.flinnsci.com/color-mixer/ap7943/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7943.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6843,Seeing Is Believing—Color “Magic” with Cone Cells—Super Value Kit,1,$18.16,https://www.flinnsci.com/seeing-is-believing---color-magic-with-cone-cells---super-value-kit/ap6843/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6843_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6172,Color and Light—Spectrum Demonstration Kit,1,$51.06,https://www.flinnsci.com/color-and-light---spectrum-demonstration-kit/ap6172/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6172_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP7398,Color Addition and Subtraction—Primary Colors Demonstration Kit,1,$32.58,https://www.flinnsci.com/color-addition-and-subtraction---primary-colors-demonstration-kit/ap7398/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7398_e2.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP8162,Michelson and Farby-Pérot Interferometer,1,$3400.00,https://www.flinnsci.com/michelson-and-farby-perot-interferometer/ap8162/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8162.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP7179,Simulated Laser Emission—Demonstration Model,1,$10.60,https://www.flinnsci.com/simulated-laser-emission--demonstration-model/ap7179/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7179_a.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4706,Replacement Bulb for AP4705 Light Souce,1,$8.83,https://www.flinnsci.com/replacement-bulb-for-ap4705-light-souce/ap4706/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4706.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP9239,"Prism, Equilateral, Glass 25 x 100 mm",1,$13.11,https://www.flinnsci.com/prism-equilateral-glass-25-x-100-mm/ap9239/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9237etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP9238,"Prism, Equilateral, Glass 25 x 75 mm",1,$11.71,https://www.flinnsci.com/prism-equilateral-glass-25-x-75-mm/ap9238/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9237etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP9237,"Prism, Equilateral, Glass, 25 x 50 mm",1,$10.94,https://www.flinnsci.com/prism-equilateral-glass-25-x-50-mm/ap9237/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9237etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6056,Equilateral Prism Set,1,$29.64,https://www.flinnsci.com/equilateral-prism-set/ap6056/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4647etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6055,"Prism, Equilateral, Acrylic, 25 x 25 mm",1,$6.44,https://www.flinnsci.com/prism-equilateral-acrylic-25-x-25-mm/ap6055/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4647etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4649,"Prism, Equilateral, Acrylic, 25 x 100 mm",1,$10.76,https://www.flinnsci.com/prism-equilateral-acrylic-25-x-100-mm/ap4649/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4647etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4648,"Prism, Equilateral, Acrylic, 25 x 75 mm",1,$9.21,https://www.flinnsci.com/prism-equilateral-acrylic-25-x-75-mm/ap4648/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4647etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4647,"Prism, Equilateral, Acrylic, 25 x 50 mm",1,$6.70,https://www.flinnsci.com/prism-equilateral-acrylic-25-x-50-mm/ap4647/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4647etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP9233,"Lens, Double Convex",1,$23.41,https://www.flinnsci.com/lens-double-convex/ap9233/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9232etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP9232,"Lens, Double Concave",1,$23.41,https://www.flinnsci.com/lens-double-concave/ap9232/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9232etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP6391,"Lens, Double Convex, 50 mm dia., 250 mm FL",1,$4.99,https://www.flinnsci.com/lens-double-convex-50-mm-dia.-250-mm-fl/ap6391/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5686,"Lens, Double Convex, 75 mm dia., 17.5 cm FL",1,$8.35,https://www.flinnsci.com/lens-double-convex-75-mm-dia.-17.5-cm-fl/ap5686/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5685,"Lens, Double Convex, 38 mm dia., 30 cm FL",1,$4.75,https://www.flinnsci.com/lens-double-convex-38-mm-dia.-30-cm-fl/ap5685/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5684,"Lens, Double Convex, 38 mm dia., 20 cm FL",1,$4.87,https://www.flinnsci.com/lens-double-convex-38-mm-dia.-20-cm-fl/ap5684/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5683,"Lens, Double Convex, 38 mm dia., 15 cm FL",1,$4.87,https://www.flinnsci.com/lens-double-convex-38-mm-dia.-15-cm-fl/ap5683/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5682,"Lens, Double Convex, 38 mm dia., 10 cm FL",1,$4.59,https://www.flinnsci.com/lens-double-convex-38-mm-dia.-10-cm-fl/ap5682/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5681,"Lens, Double Convex, 38 mm dia., 5 cm FL",1,$5.96,https://www.flinnsci.com/lens-double-convex-38-mm-dia.-5-cm-fl/ap5681/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5680,"Lens, Double Concave, 75 mm dia., 20 cm FL",1,$7.94,https://www.flinnsci.com/lens-double-concave-75-mm-dia.-20-mm-fl/ap5680/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5679,"Lens, Double Concave, 38 mm dia., 20 cm FL",1,$4.87,https://www.flinnsci.com/lens-double-concave-38-mm-dia.-20-cm-fl/ap5679/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5678,"Lens, Double Concave, 38 mm dia., 15 cm FL",1,$5.09,https://www.flinnsci.com/lens-double-concave-38-mm-dia.-15-cm-fl/ap5678/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5677,"Lens, Double Concave, 38 mm dia., 10 cm FL",1,$4.34,https://www.flinnsci.com/lens-double-concave-38-mm-dia.-10-cm-fl/ap5677/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5676,"Lens, Double Concave, 38 mm dia., 5 cm FL",1,$5.03,https://www.flinnsci.com/lens-double-concave-38-mm-dia.-5-cm-fl/ap5676/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4646,"Lens, Double Convex, 50 mm dia., 150 mm FL",1,$5.41,https://www.flinnsci.com/lens-double-convex-50-mm-dia.-150-mm-fl/ap4646/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP4645,"Lens, Double Concave, 50 mm dia., 150 mm FL",1,$5.61,https://www.flinnsci.com/lens-double-concave-50-mm-dia.-150-mm-fl/ap4645/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4645etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5690,"Mirror, Convex, Spherical, Glass, 75 mm dia., 75 mm FL",1,$6.72,https://www.flinnsci.com/mirror-convex-spherical-glass-75-mm-dia.-75-mm-fl/ap5690/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4641etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5688,"Mirror, Concave, Spherical, Glass, 75 mm dia., 70 mm FL",1,$6.20,https://www.flinnsci.com/mirror-concave-spherical-glass-75-mm-dia.-70-mm-fl/ap5688/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4641etc.jpg?format=webp&height=880&upscale=false
Physics & Physical Science,Optics & Light,AP5674,"Mirror, Flat, Glass, 10 x 15 cm dia.",1,$5.89,https://www.flinnsci.com/mirror-flat-glass-10-x-15-cm-dia/ap5674/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4641etc.jpg?format=webp&height=880&upscale=false
